block,style,policy,default_uid,style_uid,offset_ms,tol_ms,f1,hits,twice_hits,den,default_cuts,style_cuts,default_total,style_total,phone_null_f1,grid_f1,word_warp_f1,duration_warp_f1,strict_phone_sequence
ex03::WHAT IS TAI CHI,whisper,emotion_3409,ex03_default_00175,ex03_whisper_00175,12.5,20.0,0.75,3,6,8,3,5,3,5,,,,,True
ex03::WHAT IS TAI CHI,whisper,emotion_3409,ex03_default_00175,ex03_whisper_00175,12.5,40.0,0.75,3,6,8,3,5,3,5,,,,,True
ex03::WHAT IS TAI CHI,laughing,asr_3408,ex03_default_00175,ex03_laughing_00175,0.0,20.0,0.64,8,16,25,11,14,11,16,0.52,0.5202380952380952,0.48,0.37037037037037035,True
ex03::WHAT IS TAI CHI,laughing,asr_3408,ex03_default_00175,ex03_laughing_00175,0.0,40.0,0.8,10,20,25,11,14,11,16,,,0.8,0.5925925925925926,True
ex03::WHAT IS TAI CHI,laughing,asr_3408,ex03_default_00175,ex03_laughing_00175,12.5,20.0,0.64,8,16,25,11,14,11,16,,,,,True
ex03::WHAT IS TAI CHI,laughing,asr_3408,ex03_default_00175,ex03_laughing_00175,12.5,40.0,0.8,10,20,25,11,14,11,16,,,,,True
ex03::WHAT IS TAI CHI,laughing,emotion_3408,ex03_default_00175,ex03_laughing_00175,0.0,20.0,0.6666666666666666,4,8,12,5,7,5,8,0.3958333333333333,0.21000000000000002,0.16666666666666666,0.3076923076923077,True
ex03::WHAT IS TAI CHI,laughing,emotion_3408,ex03_default_00175,ex03_laughing_00175,0.0,40.0,0.6666666666666666,4,8,12,5,7,5,8,,,0.3333333333333333,0.3076923076923077,True
ex03::WHAT IS TAI CHI,laughing,emotion_3408,ex03_default_00175,ex03_laughing_00175,12.5,20.0,0.6666666666666666,4,8,12,5,7,5,8,,,,,True
ex03::WHAT IS TAI CHI,laughing,emotion_3408,ex03_default_00175,ex03_laughing_00175,12.5,40.0,0.6666666666666666,4,8,12,5,7,5,8,,,,,True
ex03::WHAT IS TAI CHI,laughing,intent_3408_last,ex03_default_00175,ex03_laughing_00175,0.0,20.0,0.7058823529411765,6,12,17,7,10,7,11,0.3588235294117647,0.3510989010989011,0.35294117647058826,0.1111111111111111,True
ex03::WHAT IS TAI CHI,laughing,intent_3408_last,ex03_default_00175,ex03_laughing_00175,0.0,40.0,0.8235294117647058,7,14,17,7,10,7,11,,,0.5882352941176471,0.2222222222222222,True
ex03::WHAT IS TAI CHI,laughing,intent_3408_last,ex03_default_00175,ex03_laughing_00175,12.5,20.0,0.8235294117647058,7,14,17,7,10,7,11,,,,,True
ex03::WHAT IS TAI CHI,laughing,intent_3408_last,ex03_default_00175,ex03_laughing_00175,12.5,40.0,0.8235294117647058,7,14,17,7,10,7,11,,,,,True
ex03::WHAT IS TAI CHI,laughing,speaker_count_3408_last,ex03_default_00175,ex03_laughing_00175,0.0,20.0,0.8,2,4,5,2,3,2,4,0.45999999999999996,0.175,0.0,0.0,True
ex03::WHAT IS TAI CHI,laughing,speaker_count_3408_last,ex03_default_00175,ex03_laughing_00175,0.0,40.0,0.8,2,4,5,2,3,2,4,,,0.4,0.0,True
ex03::WHAT IS TAI CHI,laughing,speaker_count_3408_last,ex03_default_00175,ex03_laughing_00175,12.5,20.0,0.8,2,4,5,2,3,2,4,,,,,True
ex03::WHAT IS TAI CHI,laughing,speaker_count_3408_last,ex03_default_00175,ex03_laughing_00175,12.5,40.0,0.8,2,4,5,2,3,2,4,,,,,True
ex03::WHAT IS TAI CHI,laughing,emotion_3407,ex03_default_00175,ex03_laughing_00175,0.0,20.0,0.6153846153846154,4,8,13,5,8,5,10,0.4,0.31060606060606055,0.15384615384615385,0.13333333333333333,True
ex03::WHAT IS TAI CHI,laughing,emotion_3407,ex03_default_00175,ex03_laughing_00175,0.0,40.0,0.6153846153846154,4,8,13,5,8,5,10,,,0.46153846153846156,0.4,True
ex03::WHAT IS TAI CHI,laughing,emotion_3407,ex03_default_00175,ex03_laughing_00175,12.5,20.0,0.6153846153846154,4,8,13,5,8,5,10,,,,,True
ex03::WHAT IS TAI CHI,laughing,emotion_3407,ex03_default_00175,ex03_laughing_00175,12.5,40.0,0.6153846153846154,4,8,13,5,8,5,10,,,,,True
ex03::WHAT IS TAI CHI,laughing,emotion_3409,ex03_default_00175,ex03_laughing_00175,0.0,20.0,0.5454545454545454,3,6,11,3,8,3,9,0.2590909090909091,0.11388888888888889,0.18181818181818182,0.16666666666666666,True
ex03::WHAT IS TAI CHI,laughing,emotion_3409,ex03_default_00175,ex03_laughing_00175,0.0,40.0,0.5454545454545454,3,6,11,3,8,3,9,,,0.18181818181818182,0.16666666666666666,True
ex03::WHAT IS TAI CHI,laughing,emotion_3409,ex03_default_00175,ex03_laughing_00175,12.5,20.0,0.5454545454545454,3,6,11,3,8,3,9,,,,,True
ex03::WHAT IS TAI CHI,laughing,emotion_3409,ex03_default_00175,ex03_laughing_00175,12.5,40.0,0.5454545454545454,3,6,11,3,8,3,9,,,,,True
ex03::WHAT IS TAI CHI,enunciated,asr_3408,ex03_default_00175,ex03_enunciated_00175,0.0,20.0,0.5925925925925926,8,16,27,11,16,11,16,0.5166666666666666,0.6080698287220025,0.5925925925925926,0.37037037037037035,True
ex03::WHAT IS TAI CHI,enunciated,asr_3408,ex03_default_00175,ex03_enunciated_00175,0.0,40.0,0.6666666666666666,9,18,27,11,16,11,16,,,0.7407407407407407,0.5185185185185185,True
ex03::WHAT IS TAI CHI,enunciated,asr_3408,ex03_default_00175,ex03_enunciated_00175,12.5,20.0,0.6666666666666666,9,18,27,11,16,11,16,,,,,True
ex03::WHAT IS TAI CHI,enunciated,asr_3408,ex03_default_00175,ex03_enunciated_00175,12.5,40.0,0.6666666666666666,9,18,27,11,16,11,16,,,,,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3408,ex03_default_00175,ex03_enunciated_00175,0.0,20.0,0.7272727272727273,4,8,11,5,6,5,6,0.32272727272727275,0.16404040404040404,0.18181818181818182,0.0,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3408,ex03_default_00175,ex03_enunciated_00175,0.0,40.0,0.9090909090909091,5,10,11,5,6,5,6,,,0.5454545454545454,0.18181818181818182,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3408,ex03_default_00175,ex03_enunciated_00175,12.5,20.0,0.7272727272727273,4,8,11,5,6,5,6,,,,,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3408,ex03_default_00175,ex03_enunciated_00175,12.5,40.0,0.9090909090909091,5,10,11,5,6,5,6,,,,,True
ex03::WHAT IS TAI CHI,enunciated,intent_3408_last,ex03_default_00175,ex03_enunciated_00175,0.0,20.0,0.5555555555555556,5,10,18,7,11,7,11,0.3083333333333333,0.2847303921568628,0.3333333333333333,0.4444444444444444,True
ex03::WHAT IS TAI CHI,enunciated,intent_3408_last,ex03_default_00175,ex03_enunciated_00175,0.0,40.0,0.6666666666666666,6,12,18,7,11,7,11,,,0.4444444444444444,0.5555555555555556,True
ex03::WHAT IS TAI CHI,enunciated,intent_3408_last,ex03_default_00175,ex03_enunciated_00175,12.5,20.0,0.6666666666666666,6,12,18,7,11,7,11,,,,,True
ex03::WHAT IS TAI CHI,enunciated,intent_3408_last,ex03_default_00175,ex03_enunciated_00175,12.5,40.0,0.6666666666666666,6,12,18,7,11,7,11,,,,,True
ex03::WHAT IS TAI CHI,enunciated,speaker_count_3408_last,ex03_default_00175,ex03_enunciated_00175,0.0,20.0,1.0,2,4,4,2,2,2,3,0.3375,0.025,0.0,0.0,True
ex03::WHAT IS TAI CHI,enunciated,speaker_count_3408_last,ex03_default_00175,ex03_enunciated_00175,0.0,40.0,1.0,2,4,4,2,2,2,3,,,0.5,0.4,True
ex03::WHAT IS TAI CHI,enunciated,speaker_count_3408_last,ex03_default_00175,ex03_enunciated_00175,12.5,20.0,1.0,2,4,4,2,2,2,3,,,,,True
ex03::WHAT IS TAI CHI,enunciated,speaker_count_3408_last,ex03_default_00175,ex03_enunciated_00175,12.5,40.0,1.0,2,4,4,2,2,2,3,,,,,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3407,ex03_default_00175,ex03_enunciated_00175,0.0,20.0,0.5714285714285714,4,8,14,5,9,5,9,0.32142857142857145,0.20393772893772893,0.14285714285714285,0.14285714285714285,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3407,ex03_default_00175,ex03_enunciated_00175,0.0,40.0,0.7142857142857143,5,10,14,5,9,5,9,,,0.2857142857142857,0.42857142857142855,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3407,ex03_default_00175,ex03_enunciated_00175,12.5,20.0,0.5714285714285714,4,8,14,5,9,5,9,,,,,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3407,ex03_default_00175,ex03_enunciated_00175,12.5,40.0,0.7142857142857143,5,10,14,5,9,5,9,,,,,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3409,ex03_default_00175,ex03_enunciated_00175,0.0,20.0,0.5,2,4,8,3,5,3,5,0.275,0.12797619047619047,0.25,0.0,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3409,ex03_default_00175,ex03_enunciated_00175,0.0,40.0,0.75,3,6,8,3,5,3,5,,,0.5,0.0,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3409,ex03_default_00175,ex03_enunciated_00175,12.5,20.0,0.5,2,4,8,3,5,3,5,,,,,True
ex03::WHAT IS TAI CHI,enunciated,emotion_3409,ex03_default_00175,ex03_enunciated_00175,12.5,40.0,0.75,3,6,8,3,5,3,5,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,asr_3408,ex03_default_00134,ex03_happy_00134,0.0,20.0,0.9130434782608695,21,42,46,23,23,23,23,0.5445652173913043,0.505813953488372,0.7391304347826086,0.6086956521739131,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,asr_3408,ex03_default_00134,ex03_happy_00134,0.0,40.0,0.9130434782608695,21,42,46,23,23,23,23,,,0.9130434782608695,0.782608695652174,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,asr_3408,ex03_default_00134,ex03_happy_00134,12.5,20.0,0.9130434782608695,21,42,46,23,23,23,23,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,asr_3408,ex03_default_00134,ex03_happy_00134,12.5,40.0,0.9130434782608695,21,42,46,23,23,23,23,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3408,ex03_default_00134,ex03_happy_00134,0.0,20.0,0.7272727272727273,8,16,22,12,10,12,10,0.42727272727272725,0.23428571428571426,0.5454545454545454,0.18181818181818182,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3408,ex03_default_00134,ex03_happy_00134,0.0,40.0,0.7272727272727273,8,16,22,12,10,12,10,,,0.7272727272727273,0.5454545454545454,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3408,ex03_default_00134,ex03_happy_00134,12.5,20.0,0.7272727272727273,8,16,22,12,10,12,10,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3408,ex03_default_00134,ex03_happy_00134,12.5,40.0,0.7272727272727273,8,16,22,12,10,12,10,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,intent_3408_last,ex03_default_00134,ex03_happy_00134,0.0,20.0,0.8275862068965517,12,24,29,15,14,15,14,0.47413793103448276,0.39629629629629626,0.5517241379310345,0.41379310344827586,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,intent_3408_last,ex03_default_00134,ex03_happy_00134,0.0,40.0,0.896551724137931,13,26,29,15,14,15,14,,,0.896551724137931,0.7586206896551724,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,intent_3408_last,ex03_default_00134,ex03_happy_00134,12.5,20.0,0.6896551724137931,10,20,29,15,14,15,14,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,intent_3408_last,ex03_default_00134,ex03_happy_00134,12.5,40.0,0.896551724137931,13,26,29,15,14,15,14,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,speaker_count_3408_last,ex03_default_00134,ex03_happy_00134,0.0,20.0,1.0,7,14,14,7,7,7,7,0.3642857142857142,0.16538461538461538,0.8571428571428571,0.42857142857142855,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,speaker_count_3408_last,ex03_default_00134,ex03_happy_00134,0.0,40.0,1.0,7,14,14,7,7,7,7,,,1.0,0.5714285714285714,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,speaker_count_3408_last,ex03_default_00134,ex03_happy_00134,12.5,20.0,1.0,7,14,14,7,7,7,7,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,speaker_count_3408_last,ex03_default_00134,ex03_happy_00134,12.5,40.0,1.0,7,14,14,7,7,7,7,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3407,ex03_default_00134,ex03_happy_00134,0.0,20.0,0.72,9,18,25,14,11,14,11,0.46799999999999997,0.26793478260869563,0.48,0.24,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3407,ex03_default_00134,ex03_happy_00134,0.0,40.0,0.72,9,18,25,14,11,14,11,,,0.72,0.56,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3407,ex03_default_00134,ex03_happy_00134,12.5,20.0,0.72,9,18,25,14,11,14,11,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3407,ex03_default_00134,ex03_happy_00134,12.5,40.0,0.72,9,18,25,14,11,14,11,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3409,ex03_default_00134,ex03_happy_00134,0.0,20.0,0.7,7,14,20,11,9,11,9,0.44000000000000006,0.2631578947368421,0.6,0.1,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3409,ex03_default_00134,ex03_happy_00134,0.0,40.0,0.7,7,14,20,11,9,11,9,,,0.7,0.4,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3409,ex03_default_00134,ex03_happy_00134,12.5,20.0,0.7,7,14,20,11,9,11,9,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,happy,emotion_3409,ex03_default_00134,ex03_happy_00134,12.5,40.0,0.7,7,14,20,11,9,11,9,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,asr_3408,ex03_default_00134,ex03_sad_00134,0.0,20.0,0.7346938775510204,18,36,49,23,26,23,26,0.5673469387755102,0.5543940795559668,0.6530612244897959,0.7755102040816326,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,asr_3408,ex03_default_00134,ex03_sad_00134,0.0,40.0,0.8571428571428571,21,42,49,23,26,23,26,,,0.8571428571428571,0.8163265306122449,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,asr_3408,ex03_default_00134,ex03_sad_00134,12.5,20.0,0.7346938775510204,18,36,49,23,26,23,26,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,asr_3408,ex03_default_00134,ex03_sad_00134,12.5,40.0,0.8571428571428571,21,42,49,23,26,23,26,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3408,ex03_default_00134,ex03_sad_00134,0.0,20.0,0.8333333333333334,10,20,24,12,12,12,12,0.5083333333333334,0.29257246376811596,0.5,0.4166666666666667,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3408,ex03_default_00134,ex03_sad_00134,0.0,40.0,0.8333333333333334,10,20,24,12,12,12,12,,,0.8333333333333334,0.6666666666666666,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3408,ex03_default_00134,ex03_sad_00134,12.5,20.0,0.8333333333333334,10,20,24,12,12,12,12,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3408,ex03_default_00134,ex03_sad_00134,12.5,40.0,0.8333333333333334,10,20,24,12,12,12,12,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,intent_3408_last,ex03_default_00134,ex03_sad_00134,0.0,20.0,0.6060606060606061,10,20,33,15,18,15,18,0.47272727272727266,0.3534274193548387,0.42424242424242425,0.48484848484848486,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,intent_3408_last,ex03_default_00134,ex03_sad_00134,0.0,40.0,0.7878787878787878,13,26,33,15,18,15,18,,,0.7878787878787878,0.6666666666666666,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,intent_3408_last,ex03_default_00134,ex03_sad_00134,12.5,20.0,0.6060606060606061,10,20,33,15,18,15,18,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,intent_3408_last,ex03_default_00134,ex03_sad_00134,12.5,40.0,0.7878787878787878,13,26,33,15,18,15,18,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,speaker_count_3408_last,ex03_default_00134,ex03_sad_00134,0.0,20.0,1.0,7,14,14,7,7,7,7,0.3857142857142857,0.17637362637362636,0.7142857142857143,0.2857142857142857,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,speaker_count_3408_last,ex03_default_00134,ex03_sad_00134,0.0,40.0,1.0,7,14,14,7,7,7,7,,,0.8571428571428571,0.42857142857142855,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,speaker_count_3408_last,ex03_default_00134,ex03_sad_00134,12.5,20.0,1.0,7,14,14,7,7,7,7,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,speaker_count_3408_last,ex03_default_00134,ex03_sad_00134,12.5,40.0,1.0,7,14,14,7,7,7,7,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3407,ex03_default_00134,ex03_sad_00134,0.0,20.0,0.5714285714285714,8,16,28,14,14,14,14,0.47678571428571426,0.2851851851851852,0.5,0.35714285714285715,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3407,ex03_default_00134,ex03_sad_00134,0.0,40.0,0.7857142857142857,11,22,28,14,14,14,14,,,0.7857142857142857,0.5714285714285714,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3407,ex03_default_00134,ex03_sad_00134,12.5,20.0,0.5714285714285714,8,16,28,14,14,14,14,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3407,ex03_default_00134,ex03_sad_00134,12.5,40.0,0.7857142857142857,11,22,28,14,14,14,14,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3409,ex03_default_00134,ex03_sad_00134,0.0,20.0,0.6956521739130435,8,16,23,11,12,11,12,0.4521739130434783,0.24723320158102768,0.5217391304347826,0.2608695652173913,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3409,ex03_default_00134,ex03_sad_00134,0.0,40.0,0.6956521739130435,8,16,23,11,12,11,12,,,0.782608695652174,0.5217391304347826,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3409,ex03_default_00134,ex03_sad_00134,12.5,20.0,0.6956521739130435,8,16,23,11,12,11,12,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,sad,emotion_3409,ex03_default_00134,ex03_sad_00134,12.5,40.0,0.6956521739130435,8,16,23,11,12,11,12,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,asr_3408,ex03_default_00134,ex03_confused_00134,0.0,20.0,0.8333333333333334,20,40,48,23,25,23,25,0.6083333333333333,0.6157487922705315,0.8333333333333334,0.4583333333333333,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,asr_3408,ex03_default_00134,ex03_confused_00134,0.0,40.0,0.9583333333333334,23,46,48,23,25,23,25,,,0.9166666666666666,0.75,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,asr_3408,ex03_default_00134,ex03_confused_00134,12.5,20.0,0.8333333333333334,20,40,48,23,25,23,25,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,asr_3408,ex03_default_00134,ex03_confused_00134,12.5,40.0,0.9583333333333334,23,46,48,23,25,23,25,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3408,ex03_default_00134,ex03_confused_00134,0.0,20.0,0.8,10,20,25,12,13,12,13,0.45200000000000007,0.2940000000000001,0.64,0.32,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3408,ex03_default_00134,ex03_confused_00134,0.0,40.0,0.88,11,22,25,12,13,12,13,,,0.8,0.56,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3408,ex03_default_00134,ex03_confused_00134,12.5,20.0,0.8,10,20,25,12,13,12,13,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3408,ex03_default_00134,ex03_confused_00134,12.5,40.0,0.88,11,22,25,12,13,12,13,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,intent_3408_last,ex03_default_00134,ex03_confused_00134,0.0,20.0,0.7428571428571429,13,26,35,15,20,15,20,0.4342857142857143,0.41158645276292327,0.7428571428571429,0.45714285714285713,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,intent_3408_last,ex03_default_00134,ex03_confused_00134,0.0,40.0,0.8571428571428571,15,30,35,15,20,15,20,,,0.8,0.7428571428571429,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,intent_3408_last,ex03_default_00134,ex03_confused_00134,12.5,20.0,0.7428571428571429,13,26,35,15,20,15,20,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,intent_3408_last,ex03_default_00134,ex03_confused_00134,12.5,40.0,0.8571428571428571,15,30,35,15,20,15,20,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,speaker_count_3408_last,ex03_default_00134,ex03_confused_00134,0.0,20.0,0.9230769230769231,6,12,13,7,6,7,6,0.27692307692307694,0.15128205128205127,0.7692307692307693,0.0,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,speaker_count_3408_last,ex03_default_00134,ex03_confused_00134,0.0,40.0,0.9230769230769231,6,12,13,7,6,7,6,,,0.7692307692307693,0.0,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,speaker_count_3408_last,ex03_default_00134,ex03_confused_00134,12.5,20.0,0.9230769230769231,6,12,13,7,6,7,6,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,speaker_count_3408_last,ex03_default_00134,ex03_confused_00134,12.5,40.0,0.9230769230769231,6,12,13,7,6,7,6,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3407,ex03_default_00134,ex03_confused_00134,0.0,20.0,0.7586206896551724,11,22,29,14,15,14,15,0.47413793103448276,0.32857142857142857,0.7586206896551724,0.27586206896551724,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3407,ex03_default_00134,ex03_confused_00134,0.0,40.0,0.9655172413793104,14,28,29,14,15,14,15,,,0.896551724137931,0.7586206896551724,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3407,ex03_default_00134,ex03_confused_00134,12.5,20.0,0.7586206896551724,11,22,29,14,15,14,15,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3407,ex03_default_00134,ex03_confused_00134,12.5,40.0,0.9655172413793104,14,28,29,14,15,14,15,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3409,ex03_default_00134,ex03_confused_00134,0.0,20.0,0.6666666666666666,8,16,24,11,13,11,13,0.36875,0.2902173913043478,0.5833333333333334,0.16666666666666666,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3409,ex03_default_00134,ex03_confused_00134,0.0,40.0,0.75,9,18,24,11,13,11,13,,,0.75,0.5,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3409,ex03_default_00134,ex03_confused_00134,12.5,20.0,0.6666666666666666,8,16,24,11,13,11,13,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3409,ex03_default_00134,ex03_confused_00134,12.5,40.0,0.75,9,18,24,11,13,11,13,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,asr_3408,ex03_default_00134,ex03_whisper_00134,0.0,20.0,0.7450980392156863,19,38,51,23,28,23,28,0.5460784313725491,0.6125000000000002,0.7450980392156863,0.6274509803921569,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,asr_3408,ex03_default_00134,ex03_whisper_00134,0.0,40.0,0.8627450980392157,22,44,51,23,28,23,28,,,0.8627450980392157,0.7058823529411765,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,asr_3408,ex03_default_00134,ex03_whisper_00134,12.5,20.0,0.7450980392156863,19,38,51,23,28,23,28,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,asr_3408,ex03_default_00134,ex03_whisper_00134,12.5,40.0,0.8627450980392157,22,44,51,23,28,23,28,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,emotion_3408,ex03_default_00134,ex03_whisper_00134,0.0,20.0,0.75,9,18,24,12,12,12,12,0.5458333333333334,0.26322463768115945,0.5,0.25,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,emotion_3408,ex03_default_00134,ex03_whisper_00134,0.0,40.0,0.8333333333333334,10,20,24,12,12,12,12,,,0.8333333333333334,0.4166666666666667,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,emotion_3408,ex03_default_00134,ex03_whisper_00134,12.5,20.0,0.5833333333333334,7,14,24,12,12,12,12,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,emotion_3408,ex03_default_00134,ex03_whisper_00134,12.5,40.0,0.75,9,18,24,12,12,12,12,,,,,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,intent_3408_last,ex03_default_00134,ex03_whisper_00134,0.0,20.0,0.6470588235294118,11,22,34,15,19,15,19,0.45,0.4121212121212121,0.6470588235294118,0.4117647058823529,True
ex03::WHO STARS IN THE NUTTY PROFESSOR,whisper,intent_3408_last,ex03_default_00134,ex03_whisper_00134,0.0,40.0,0.8235294117647058,14,28,34,15,19,15,19,,,0.7647058823529411,0.6470588235294118,True
