uid,block,style,policy,cuts,hz
ex01_enunciated_00028,ex01::HE WROTE GULLIVER'S TRAVEL,enunciated,intent_3408_last,21,6.395465033885063
ex01_enunciated_00028,ex01::HE WROTE GULLIVER'S TRAVEL,enunciated,speaker_count_3408_last,8,2.6163266047711624
ex01_enunciated_00028,ex01::HE WROTE GULLIVER'S TRAVEL,enunciated,emotion_3407,18,5.523356165628009
ex01_enunciated_00028,ex01::HE WROTE GULLIVER'S TRAVEL,enunciated,emotion_3409,15,4.651247297370955
ex01_enunciated_00028,ex01::HE WROTE GULLIVER'S TRAVEL,enunciated,intent_3408,28,8.430385726484856
ex01_enunciated_00028,ex01::HE WROTE GULLIVER'S TRAVEL,enunciated,speaker_count_3408,24,7.267573902142117
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,asr_3408,31,8.509648145993651
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,emotion_3408,21,5.850383100370635
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,intent_3408_last,28,7.7118686323067465
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,speaker_count_3408_last,9,2.659265045623016
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,emotion_3407,23,6.3822361094952385
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,emotion_3409,19,5.318530091246032
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,intent_3408,31,8.509648145993651
ex01_enunciated_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,enunciated,speaker_count_3408,30,8.24372164143135
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,asr_3408,23,7.639510593852581
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,emotion_3408,14,4.7746941211578635
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,intent_3408_last,19,6.366258828210484
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,speaker_count_3408_last,7,2.546503531284194
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,emotion_3407,16,5.411320003978911
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,emotion_3409,13,4.456381179747339
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,intent_3408,23,7.639510593852581
ex01_enunciated_00156,ex01::WHAT DID THE DEVIL DO NOW,enunciated,speaker_count_3408,23,7.639510593852581
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,asr_3408,34,8.450151650043004
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,emotion_3408,16,4.104359372878031
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,intent_3408_last,27,6.760121320034404
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,speaker_count_3408_last,10,2.655761947156373
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,emotion_3407,17,4.345792277164974
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,emotion_3409,14,3.6214935643041453
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,intent_3408,34,8.450151650043004
ex01_enunciated_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,enunciated,speaker_count_3408,31,7.725852937182176
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,asr_3408,10,6.107505986049901
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,emotion_3408,5,3.3313669014817644
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,intent_3408_last,8,4.997050352222646
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,speaker_count_3408_last,3,2.2209112676545093
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,emotion_3407,6,3.8865947183953917
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,emotion_3409,4,2.7761390845681366
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,intent_3408,10,6.107505986049901
ex01_enunciated_00168,ex01::YOU KNOW WHAT,enunciated,speaker_count_3408,10,6.107505986049901
ex01_enunciated_00255,ex01::MARIAN,enunciated,asr_3408,8,6.648813371502447
ex01_enunciated_00255,ex01::MARIAN,enunciated,emotion_3408,3,2.9550281651121986
ex01_enunciated_00255,ex01::MARIAN,enunciated,intent_3408_last,7,5.910056330224397
ex01_enunciated_00255,ex01::MARIAN,enunciated,speaker_count_3408_last,2,2.216271123834149
ex01_enunciated_00255,ex01::MARIAN,enunciated,emotion_3407,5,4.432542247668298
ex01_enunciated_00255,ex01::MARIAN,enunciated,emotion_3409,4,3.693785206390248
ex01_enunciated_00255,ex01::MARIAN,enunciated,intent_3408,8,6.648813371502447
ex01_enunciated_00255,ex01::MARIAN,enunciated,speaker_count_3408,8,6.648813371502447
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,asr_3408,29,9.015269612906861
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,emotion_3408,13,4.207125819356535
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,intent_3408_last,21,6.611197716131698
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,speaker_count_3408_last,9,3.0050898709689537
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,emotion_3407,14,4.507634806453431
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,emotion_3409,12,3.9066168322596395
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,intent_3408,29,9.015269612906861
ex01_enunciated_00264,ex01::FOR THE FRESH FACE CONTEST,enunciated,speaker_count_3408,26,8.113742651616175
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,asr_3408,57,8.279726269394455
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3408,33,4.853632640679509
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,intent_3408_last,42,6.138417751447614
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,speaker_count_3408_last,14,2.141308517946842
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3407,33,4.853632640679509
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3409,26,3.8543553323043156
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,intent_3408,57,8.279726269394455
ex01_enunciated_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,speaker_count_3408,54,7.851464565805087
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,asr_3408,18,7.63128828195602
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,emotion_3408,9,4.016467516818958
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,intent_3408_last,15,6.426348026910333
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,speaker_count_3408_last,5,2.4098805100913747
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,emotion_3407,11,4.819761020182749
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,emotion_3409,8,3.614820765137062
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,intent_3408,18,7.63128828195602
ex01_enunciated_00284,ex01::WHERE'D MY POPS GO,enunciated,speaker_count_3408,17,7.229641530274124
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,asr_3408,48,9.273168135312556
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,emotion_3408,28,5.488201549470696
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,intent_3408_last,36,7.00218818380744
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,speaker_count_3408_last,12,2.4602282807972085
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,emotion_3407,29,5.677449878762789
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,emotion_3409,24,4.731208232302324
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,intent_3408,48,9.273168135312556
ex01_enunciated_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,enunciated,speaker_count_3408,47,9.083919806020463
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,asr_3408,31,7.607613557005096
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,emotion_3408,12,3.0905930075333203
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,intent_3408_last,21,5.230234320441004
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,speaker_count_3408_last,9,2.3773792365640927
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,emotion_3407,15,3.803806778502548
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,emotion_3409,13,3.3283309311897296
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,intent_3408,31,7.607613557005096
ex01_enunciated_00301,ex01::OKAY IS THAT IS THAT GLOVER,enunciated,speaker_count_3408,30,7.369875633348687
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,asr_3408,68,8.825504428740446
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,emotion_3408,40,5.244140312729831
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,intent_3408_last,49,6.3952930643046715
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,speaker_count_3408_last,18,2.4302113644357752
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,emotion_3407,41,5.372046174015924
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,emotion_3409,35,4.604611006299364
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,intent_3408,68,8.825504428740446
ex01_enunciated_00319,ex01::THEN THERE'S MIRACLE OF THIRTY FOURTH STREET BUT ONLY WATCH THE ORIGINAL,enunciated,speaker_count_3408,65,8.441786844882166
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,asr_3408,45,8.385075477072059
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,emotion_3408,21,4.010253489034463
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,intent_3408_last,34,6.379948732554827
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,speaker_count_3408_last,12,2.3696952435203644
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,emotion_3407,25,4.739390487040729
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,emotion_3409,18,3.4634007405297633
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,intent_3408,45,8.385075477072059
ex01_enunciated_00328,ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,enunciated,speaker_count_3408,42,7.838222728567359
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,asr_3408,24,7.454481074936171
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,emotion_3408,11,3.578150915969362
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,intent_3408_last,19,5.963584859948937
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,speaker_count_3408_last,6,2.087254700982128
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,emotion_3407,14,4.4726886449617025
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,emotion_3409,9,2.9817924299744685
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,intent_3408,24,7.454481074936171
ex01_enunciated_00333,ex01::WHAT ARE YOU NO GOOD AT,enunciated,speaker_count_3408,24,7.454481074936171
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,asr_3408,15,6.169269327164064
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,emotion_3408,8,3.470213996529786
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,intent_3408_last,12,5.012531328320802
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,speaker_count_3408_last,5,2.313475997686524
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,emotion_3407,11,4.626951995373048
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,emotion_3409,6,2.6990553306342777
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,intent_3408,15,6.169269327164064
ex01_enunciated_00370,ex01::AT LEAST I DO,enunciated,speaker_count_3408,14,5.78368999421631
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,asr_3408,24,10.316989502463182
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,emotion_3408,12,5.364834541280854
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,intent_3408_last,17,7.42823244177349
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,speaker_count_3408_last,6,2.8887570606896906
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,emotion_3407,14,6.1901937014779085
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,emotion_3409,11,4.952154961182327
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,intent_3408,24,10.316989502463182
ex01_happy_00028,ex01::HE WROTE GULLIVER'S TRAVEL,happy,speaker_count_3408,23,9.904309922364654
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,asr_3408,31,9.725704733682852
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,emotion_3408,17,5.470708912696604
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,intent_3408_last,26,8.206063369044905
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,speaker_count_3408_last,7,2.431426183420713
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,emotion_3407,19,6.078565458551782
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,emotion_3409,17,5.470708912696604
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,intent_3408,31,9.725704733682852
ex01_happy_00146,ex01::LYNN'S WORKING ON SAGE'S LYRICS,happy,speaker_count_3408,28,8.813919914900083
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,asr_3408,24,8.122981946672622
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,emotion_3408,13,4.548869890136669
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,intent_3408_last,17,5.848547001604289
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,speaker_count_3408_last,7,2.5993542229352395
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,emotion_3407,15,5.198708445870479
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,emotion_3409,12,4.223950612269764
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,intent_3408,24,8.122981946672622
ex01_happy_00156,ex01::WHAT DID THE DEVIL DO NOW,happy,speaker_count_3408,22,7.473143390938813
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,asr_3408,29,10.000416684028501
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,emotion_3408,13,4.6668611192133005
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,intent_3408_last,19,6.666944456019001
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,speaker_count_3408_last,7,2.6667777824076007
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,emotion_3407,13,4.6668611192133005
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,emotion_3409,12,4.3335138964123505
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,intent_3408,29,10.000416684028501
ex01_happy_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,happy,speaker_count_3408,28,9.667069461227552
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,asr_3408,10,10.228395420468413
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,emotion_3408,3,3.7194165165339688
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,intent_3408_last,5,5.5791247748009525
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,speaker_count_3408_last,3,3.7194165165339688
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,emotion_3407,5,5.5791247748009525
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,emotion_3409,3,3.7194165165339688
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,intent_3408,10,10.228395420468413
ex01_happy_00168,ex01::YOU KNOW WHAT,happy,speaker_count_3408,9,9.29854129133492
ex01_happy_00255,ex01::MARIAN,happy,asr_3408,7,7.980547415674293
ex01_happy_00255,ex01::MARIAN,happy,emotion_3408,1,1.9951368539185732
ex01_happy_00255,ex01::MARIAN,happy,intent_3408_last,6,6.982978988715007
ex01_happy_00255,ex01::MARIAN,happy,speaker_count_3408_last,0,0.9975684269592866
ex01_happy_00255,ex01::MARIAN,happy,emotion_3407,3,3.9902737078371464
ex01_happy_00255,ex01::MARIAN,happy,emotion_3409,1,1.9951368539185732
ex01_happy_00255,ex01::MARIAN,happy,intent_3408,7,7.980547415674293
ex01_happy_00255,ex01::MARIAN,happy,speaker_count_3408,7,7.980547415674293
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,asr_3408,22,10.178680090723017
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,emotion_3408,11,5.310615699507661
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,intent_3408_last,14,6.638269624384576
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,speaker_count_3408_last,6,3.097859158046136
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,emotion_3407,12,5.753167007799966
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,emotion_3409,11,5.310615699507661
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,intent_3408,22,10.178680090723017
ex01_happy_00264,ex01::FOR THE FRESH FACE CONTEST,happy,speaker_count_3408,20,9.293577474138408
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,asr_3408,45,10.597552195824333
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,emotion_3408,26,6.220302375809935
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,intent_3408_last,31,7.372210223182145
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,speaker_count_3408_last,10,2.5341972642188626
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,emotion_3407,26,6.220302375809935
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,emotion_3409,24,5.759539236861051
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,intent_3408,45,10.597552195824333
ex01_happy_00279,ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,happy,speaker_count_3408,44,10.36717062634989
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,asr_3408,14,9.533645825057599
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,emotion_3408,6,4.449034718360213
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,intent_3408_last,9,6.355763883371733
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,speaker_count_3408_last,4,3.1778819416858664
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,emotion_3407,6,4.449034718360213
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,emotion_3409,6,4.449034718360213
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,intent_3408,14,9.533645825057599
ex01_happy_00284,ex01::WHERE'D MY POPS GO,happy,speaker_count_3408,13,8.898069436720426
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,asr_3408,35,11.769032732622287
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,emotion_3408,16,5.5575987904049695
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,intent_3408_last,23,7.846021821748192
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,speaker_count_3408_last,10,3.596093334967921
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,emotion_3407,20,6.865269094029668
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,emotion_3409,16,5.5575987904049695
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,intent_3408,35,11.769032732622287
ex01_happy_00299,ex01::ARE ANNA FARIS AND CHRIS PRATT SEPARATING,happy,speaker_count_3408,34,11.442115156716113
ex01_happy_00301,ex01::OKAY IS THAT IS THAT GLOVER,happy,asr_3408,24,9.849790691947796
